"year","school_id","school_name","school_address","school_city","school_state","school_district","website","nces_id","school_type","school_locale","locale_rural","locale_suburban","locale_urban","school_enrollment","pct_aian","pct_asian","pct_bipoc","pct_black","pct_latinx","pct_multiple","pct_nhpi","pct_white","pct_ell","pct_frpl","pct_swd","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_description","school_desc_magnet","school_desc_title_i","teaching_diversity","leadership_diversity","leader_gender","leader_race","leader_tenure","grades_pk","grades_elementary","grades_middle","grades_high","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","average_ela","average_math","focus_bipoc","focus_economic_disadvantage","focus_emergent_bilingual","focus_foster","focus_homeless","focus_interrupted","focus_juvenile_justice","focus_multilingual","focus_newcomer","focus_swd","focus_other","focus_other_text","inclusive_emergent_bilingual","inclusive_juvenile_justice","inclusive_newcomer","inclusive_swd","inclusive_other","inclusive_other_text","leaps_affirmation","leaps_anytime_anywhere","leaps_connection","leaps_customization","leaps_high_expectations","leaps_relevance","leaps_rigorous_learning","leaps_self_direction","leaps_social_consciousness","leaps_whole_child","leaps_rank_affirmation","leaps_rank_anytime_anywhere","leaps_rank_connection","leaps_rank_customization","leaps_rank_high_expectations","leaps_rank_relevance","leaps_rank_rigorous_learning","leaps_rank_self_direction","leaps_rank_social_consciousness","leaps_rank_whole_child","catalyst_covid","catalyst_cutting_edge","catalyst_demographics","catalyst_external","catalyst_inequities","catalyst_internal","catalyst_stakeholders","catalyst_student_agency","catalyst_teacher_agency","catalyst_other","catalyst_other_text","catalyst_key_covid","catalyst_key_cutting_edge","catalyst_key_demographics","catalyst_key_external","catalyst_key_inequities","catalyst_key_internal","catalyst_key_stakeholders","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_other","suggested_tags","tag_eval","contact_email","contact_name","contact_role","respondent_email","respondent_name","respondent_role","nominator"
2019,37,"Citizens of the World Hollywood","1316 N. Bronson Ave.","Los Angeles","California","Citizens of the World","http://cwchollywood.org","062271012708","Public charter school","Urban",0,0,1,422,0,0.18,0.48,0.03,0.27,0,0,0.52,NA,0.35,NA,0,0,0,0,0,NA,NA,"Citizens of the World Los Angeles (CWC LA) is a non-profit organization that operates three diverse, academically rigorous public charter schools, all founded collaboratively by parents, educators and community members: CWC Hollywood, founded in 2010 and serving TK-5th grade; CWC Silver Lake, founded in 2012 and serving TK-8th grade; and CWC Mar Vista, serving TK-7th grade in 2018-19 and expanding to 8th grade next year.  We aim to create an intimate network of high-achieving, joyful, community-based public schools that reflect the abundant racial, cultural, and socioeconomic diversity of their surrounding neighborhoods. Our purpose is to graduate students who have developed a set of competencies (called our """"graduate dispositions"""") beyond just academics that will allow them to lead our communities through future challenges in new ways.  Not only is this necessary for students to be successful in a fast-paced, diverse world, but also it has never been more important to the future of our country given the current national climate of divisiveness.  CWC LA is an independent 501(c)(3) organization with its own Board of Directors, but it is also part of the greater Citizens of the World Charter Schools national network.",0,0,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"Charter School Growth Fund"
2019,38,"City Garden Montessori School","1618 Tower Grove Ave","St. Louis","Missouri","City Garden Montessori","http://www.citygardenschool.org","290058503101","Public charter school","Urban",0,0,1,273,NA,0,0.5,0.43,0.04,0.03,0,0.5,0,0.4,0.11,0,1,0,0,0,NA,NA,"City Garden's mission is to redefine education by developing the whole child in an excellent, inclusive Montessori school; to reimagine community by creating spaces and systems that help to restore our collective humanity and to reinvigorate our world by creating a culture in which individuals and communities thrive without disparities or barriers to success.",0,1,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,1,0,0,0,0,1,0,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Authentic Montessori; individualized; developmentally-appropriate",3,NA,NA,NA,NA,NA,NA,"Education Reimagined"
2019,39,"Clarendon High School",NA,"Clarendon","Arkansas","Clarendon School District","http://www.clarendonlions.org","050435000164","Public district school","Rural",1,0,0,214,NA,NA,0.66,0.52,0.1,0.04,NA,0.34,0.06,0.6,0.15,NA,1,NA,0,NA,NA,NA,"The purpose of Clarendon High School is to equip all students with the academic and personal skills to be successful citizens in an ever-changing, competitive global society. ",0,1,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,NA,NA,NA,NA,NA,NA,"Team Digital"
2019,40,"Coahoma Early College High School",NA,"Clarksdale","Mississippi","none provided","http://cahs.k12.ms.us","280110000137","Public district school","Rural",1,0,0,302,0,0,1,0.99,0,0,0,0,0,1,0.04,NA,NA,NA,0,NA,NA,NA,"Coahoma Early College High School's purpose is to prepare young boys and girls for college and career readiness.",0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Enriched classroom model, where in-class instruction is supported through online and offline resources (e.g., video instruction; live, virtual tutoring; other online resources; and in-person preparatory programs at local universities)",3,NA,NA,NA,NA,NA,NA,"Global Teaching Project"
2019,41,"CodeRVA Regional High School","1405 Cummings Drive, Suite 10","Richmond","Virginia","CodeRVA Regional High School","","510025603031","Public district school","Urban",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"CodeRVA is a regional public high school that is rethinking the use of time, space, and technology to provide opportunities for acceleration and college and career readiness in the area of computer science.  Our vision is to support a diverse group of students as they develop the skills necessary to be independent leaders and lifelong learners while meeting the needs of the tech sector. ",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,42,"Columbia Heights Educational Campus (CHEC)","3101 16th St NW","Washington","District of Columbia","DCPS","http://www.dcps.dc.gov","110003000396","Public district school","Urban",0,0,1,1336,NA,0.01,1,0.31,0.67,0,0,0,0.39,0,0.1,0,0,0,0,0,NA,NA,"Columbia Heights Educational Campus (CHEC)  is a unique globally themed bilingual campus that serves grades 6 through 12 and prepares all of its students for success in college and the careers.  CHEC students come from 50 countries and we use this diversity to complement our globally themed curriculum. Every grade explores a global theme, which ties together their learning and builds their global awareness.   Our Mission at CHEC is to establish a community of learners and learning, through rigor, relevance and social justice, one student at a time.  Our Vision - All learners believe in their power to embrace learning, to excel, and to own their future.   Our Core Values  Excellence - We believe in meaningful and relatable learning that stretches people to the boundaries of their abilities.  Young People - We believe young people deserve the very best that we have to offer. Each individual student is capable and has the right to opportunity, safety, mutual respect, and learning.  Community - We believe in our collective responsibility to work together in a cooperative effort to achieve common goals by building communities of practice, establishing a high quality learning community, and listening and being responsive to the community.   Respect- We believe in treating all individuals with honor and dignity.",1,1,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,1,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,NA,NA,NA,NA,NA,NA,"228 Accelerator"
2019,44,"Common Ground High School","358 Springside Ave.","New Haven","Connecticut","New Haven Ecology Project","http://www.commongroundct.org","090001400807","Public charter school","Urban",0,0,1,200,NA,0.02,0.74,0.4,0.3,0.04,NA,0.26,0.04,0.49,0.19,0,1,0,1,0,NA,NA,"Common Ground is a center for learning and leadership, inviting people across ages and identities to connect to their urban environment, build community, grow into their full potential, and contribute to a just and sustainable world.    We work toward this mission through active, authentic learning rooted in justice and our environment: a farm, in a forest, in a city.",0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,1,1,1,1,1,0,0,0,1,1,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Environmental education",3,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,45,"Albemarle County Community Public Charter School (Community Middle)","1200 Forest Street","Charlottesville","Virginia","Albemarle County School District","http://www2.k12albemarle.org/school/cpcs/Pages/default.aspx","510009002796","Public charter school","Urban",0,0,1,50,0,0,0.24,0.06,0.04,0.14,0,0.76,0.04,0.34,0.49,0,0,0,0,0,NA,NA,"Albemarle County Community Public Charter School (Community Middle) was founded as a nontraditional middle school in 2008. Community Middle and Albemarle County's other charter school, Murray High School, are co-located and both aim to foster creativity and intellectual curiosity through art and design, experiential learning, mastery, and student agency.  As educational laboratories for student-centered learning, the schools design and pilot nontraditional approaches to learning that align to ACPS mission, vision, and goals with intent to inform practices more broadly.  Areas of emphasis include: Fully Interdisciplinary, Multiage, Arts-Infused Curriculum Mastery Learning and Standards-Based Reporting Inquiry, Experiential, and Project-Based Instruction Performance and Embedded Assessments Social-Emotional Learning Emphasis Partners in research include the University of Virginia, Massachusetts Institute of Technology, National Science Foundation, U.S. Department of Education, Maker Education Initiative, and others.   ",0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arts integration",4,NA,NA,NA,NA,NA,NA,"EdSurge, Anonymous"
2019,46,"Compass Academy",NA,"Denver","Colorado","School District NO. 1 In The County Of Denver","http://www.compassacademy.org","080336006645","Public charter school","Urban",0,0,1,216,0.01,0.03,0.98,0.04,0.88,0,0,0.02,0.66,0.96,0.09,NA,NA,NA,0,NA,NA,NA,"Compass Academy supports students in developing integrated academic and social-emotional Learner & Leader competencies that provide pathways from poverty to post-secondary success. Leveraging advances in learning sciences and youth development practices we enable students to realize their unique talents through a personalized learning environment that fosters deeper learning; challenge them to master the most critical cognitive skills necessary for college and career readiness; and support them in developing linguistic proficiency that prepares them to collaborate with diverse communities and enter the global market.",0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,47,"Concourse Village Elementary School","750 CONCOURSE VILLAGE W","New York","New York","New York City Geographic Region #7","http://www.cves.connectwithkids.com","360008406382","Public district school","Urban",0,0,1,350,0.01,0,0.98,0.31,0.65,0,0,0.02,NA,0.95,NA,0,1,0,1,0,NA,NA,"At CVES our core purpose is to provide a safe and nurturing environment where all students feel loved, respected, and encouraged to excel. We make a create effort to provide a stimulating and motivating curriculum. Additionally, our core values drive our purpose: INTEGRITY, PERSEVERANCE, OPTIMISM, WILLINGNESS, EMPATHY, and RESPECT. We believe that i-POWER will make a difference in the lives of our students and families. Through our core values, we help to develop well rounded leaders who will become responsible adults who will positively impact the world around them!",0,1,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,1,0,0,0,1,1,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"student-led instruction, choice",4,NA,NA,NA,NA,NA,NA,"Anonymous, TNTP, The Learning Accelerator"
2019,48,"Conservatory Lab Charter School","395 Columbia Rd","Dorchester","Massachusetts","none provided","http://www.conservatorylab.org","250006001439","Public charter school","Urban",0,0,1,450,0,0.03,0.9,0.51,0.32,0.04,0,0.1,0.21,0,0,0,1,0,0,0,NA,NA,"CLCS is a school that provides a unique experience of daily music and project based learning.",0,1,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strong emphasis on music, visual arts, and creativity",4,NA,NA,NA,NA,NA,NA,"Center for Artistry and Scholarship"
2019,49,"Crosstown High",NA,"Memphis","Tennessee","N/A","","470014802548","Public district school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,"Crosstown High prepares students through authentic project based learning projects designed to impact our community.",NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,50,"Dan D. Rogers Elementary School",NA,"Dallas","Texas","Dallas Independent School District","http://www.dallasisd.org/rogers","481623001342","Public district school","Urban",0,0,1,514,0.01,0.05,0.84,0.15,0.63,0.01,0,0.16,0.62,0.78,0.09,NA,NA,NA,0,NA,NA,NA,"Rogers Elementary cultivates empowered global citizens who dream big, persist, and achieve excellence. Our purpose is to develop community-minded leaders of tomorrow by facilitating an individualized pathway that is tailored to each student's academic, social, and emotional needs. We provide a rigorous, engaging, and supportive environment that fosters collaboration, creativity, and commitment to excellence.",0,1,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"The Learning Accelerator"
2019,52,"DB EXCEL (Kingsport)","0","Kingsport","Tennessee","Kingsport City Schools","http://dbhs.k12k.com/","470219000706","Public district school","Urban",0,0,1,2233,0,0.02,0.15,0.07,0.03,0.03,NA,0.85,0,0,0.16,0,1,0,1,0,NA,NA,"In the spring of 2014, a team of Kingsport City School leaders and administrators met to conceptualize an innovative course of action to meet the needs of the 21st century learner. This team worked to create a vision that embraced the ideas of virtual and blended learning, engaging and relevant digital content, robust instructional technology, powerful data analytics, project based learning, and the importance of teacher/student relationships that would support a learning environment that emphasized personalized learning. This vision was implemented in the fall of 2014 with the opening of DB-EXCEL (Excellence in a Creative Environment for Learning).  From its initial stages, the program included an intentional focus on professional learning and a continuous process of reflective evaluation. These mindsets extend throughout the entire school as a defined focus for both students and staff. The fabric of DB-EXCEL is woven with a thread of personalized education experiences for all that support student success in college and career.     ",0,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,53,"DC Bilingual Public Charter School",NA,"Washington","District of Columbia","none provided","http://www.dcbilingual.org","110004200273","Public charter school","Urban",0,0,1,410,0.01,0.01,0.92,0.18,0.71,0.01,0,0.08,0.55,0,0.14,NA,0,NA,0,NA,NA,NA,"DC Bilingual Public Charter School is a learning community that ensures high academic achievement for all students in both Spanish and English, develops leadership, and values all cultures. Founded in 2004, DC Bilingual provides an innovative, dual immersion, Spanish and English learning program to 440 students in grades PK3 through 5, regardless of their home language. Through our rigorous academic curriculum, comprehensive arts, technology, and athletics programs, and our celebration of diverse cultures, DC Bilingual students learn the skills and values they need to become influential participants in their community.",0,1,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"multicultural model, bilingual model, deep focus on community engagement",4,NA,NA,NA,NA,NA,NA,"Anonymous, Anonymous"
2019,54,"Denver School of Innovation and Sustainable Design",NA,"Denver","Colorado","Denver Public Schools","http://dsisd.dpsk12.org","080336006640","Public district school","Urban",0,0,1,169,0.01,0.07,0.54,0.12,0.28,0.07,0.01,0.46,0.16,0.46,0.11,NA,NA,NA,0,NA,NA,NA,"Vision To empower ALL students to own their learning, shape their dreams, and create a better world. Mission In order to prepare students to innovate and lead in the 21st century global society, DSISD provides personally empowering and culturally relevant learning experiences that foster the development of the whole child. EVERY DSISD STUDENT demonstrates growth toward mastering academic, interpersonal, creative and professional competencies. Through engaging in personalized learning experiences and real-world projects, students become innovators and design thinkers who will create a strong economic future and contribute to social and civic well-being, both locally and globally.",0,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,56,"Design Tech High School","275 Oracle Parkway","Redwood City","California","Design Tech","http://designtechhighschool.org","063498013774","Public charter school","Suburban",0,1,0,414,0,0.24,0.55,0,0.17,0.13,0,0.45,NA,0.09,NA,0,0,0,0,0,NA,NA,"Our mission is develop students who believe the world can be a better place and that they are the ones to do it.  We have two design principles we adhere to: extreme personalization and putting knowledge into action.  Our bet is that when we do those things, our students will develop the optimism, self-efficacy, and content knowledge they need to achieve the mission.",0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,1,1,0,0,0,0,0,1,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"design thinking",3,NA,NA,NA,NA,NA,NA,"Next Gen Learning Challenges"
2019,57,"Design39Campus",NA,"San Diego","California","Poway Unified School District","http://www.powayusd.com/pusddesign39/","063153013729","Public district school","Urban",0,0,1,1144,0,0.34,0.53,0.01,0.09,0.08,0,0.47,0.18,0.1,0.07,NA,NA,NA,0,NA,NA,NA,"At Design39Campus, learning experiences are designed with the individual learner in mind. As a collaborative community, we nurture creative confidence, practice design thinking, learn through inquiry, connect globally, use technology and real world tools, and promote the courage and growth mindset necessary to change the world.",0,0,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"The Learning Accelerator"
2019,58,"Digital Pioneers Academy","709 12Th St Se","Washington","District of Columbia","Digital Pioneers Academy","","110010900521","Public district school","Urban",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Our mission is to develop the next generation of innovators. We prepare scholars to meet or exceed the highest academic standards, while cultivating the strength of character necessary to both graduate from four-year colleges and thrive in 21st century careers.",NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
2019,59,"Du Bois Integrity Academy",NA,"Riverdale","Georgia","none provided","","130023704193","Public charter school","Suburban",0,1,0,669,0,0,1,0.98,0.01,0,0,0,0,0.86,0.04,NA,NA,NA,0,NA,NA,NA,"We are a kindergarten through fifth grade school that uses STEM Curriculum. We provide individualized  lesson plans for students with a design based on improving student weakness and progress.",0,1,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Family engagement, coaching",4,NA,NA,NA,NA,NA,NA,"PowerMyLearning"
2019,62,"Early Technical College at Tennessee College of Applied Technology",NA,"Clarksville","Tennessee","Montgomery County (Clarksville Montgomery County School System)","","","Public district school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"CMCSS Early Technical College at TCAP is a unique, hands-on learning experience that allows students a no-cost opportunity to work towards and industry certification while also completing necessary high school courses for graduation in the state of TN. Students can choose one option from four pathways, earning up to two certifications for the chosen pathway. Students who qualify can use funding from TNPromise to complete TCAT diplomas following HS graduation.",NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,NA,NA,NA,NA,NA,NA,"Anonymous"
